critic_name,top_critic,publisher_name,total_reviews,agreement_rate,big_movie_agreement_rate,fresh_rate,tier
S. Indra Sathiabalan,False,The Sun Daily (Malaysia),106,0.6886792452830188,,0.8018867924528302,Average
S. James Snyder,True,Time Out,26,0.6538461538461539,,0.4230769230769231,Average
S. Jhoanna Robledo,False,Common Sense Media,936,0.7232905982905983,,0.717948717948718,Average
S. Poorvaja,False,The Hindu,8,0.8571,,0.625,newcomer
Sa'iyda Shabazz,False,Autostraddle,12,0.8889,,0.75,newcomer
Sabina Dana Plasse,False,Film Threat,100,0.9833,,1.0,veteran
Sabina Graves,False,io9.com,27,0.6296,0.5,0.9259,newcomer
Sabrina Ramirez,False,Geeks of Color,23,0.8696,0.75,1.0,newcomer
Saffron Maeve,False,Sight & Sound,48,0.6739,,0.7292,established
Saibal Chatterjee,False,NDTV,49,0.8367346938775511,,0.7755102040816326,Reliable
Sakhi Thirani,False,Common Sense Media,59,0.8929,,0.5085,established
Sal Cinquemani,False,Slant Magazine,18,0.6667,,0.5,newcomer
Sam Adams,True,Slate,77,0.7142857142857143,,0.5194805194805194,Average
Sam Barsanti,False,AV Club,6,0.8333,,0.8333,newcomer
Sam Bathe,False,Fan The Fire,267,0.6928838951310862,,0.5355805243445693,Average
Sam Bodrojan,False,Little White Lies,6,0.8333,,0.8333,newcomer
Sam C. Mac,False,Slant Magazine,59,0.5254237288135594,,0.4745762711864407,Contrarian
Sam Fragoso,True,TheWrap,36,0.6666666666666666,,0.5,Average
Sam Haysom,False,Mashable,23,0.8261,,0.6957,newcomer
Sam Jordison,False,Film4,32,0.875,,0.96875,Bellwether
Sam Moore,False,Vague Visages,15,0.8,,0.6667,newcomer
Sam Toy,False,Empire Magazine,42,0.7857142857142857,,0.6190476190476191,Reliable
Sam Watermeier,False,NUVO Newsweekly,66,0.8333333333333334,,0.7727272727272727,Reliable
Sam Weisberg,True,Village Voice,55,0.7454545454545455,,0.4909090909090909,Average
Sam Woolf,False,We Got This Covered,141,0.8226950354609929,,0.5531914893617021,Reliable
Samantha Allen,False,them.,22,0.9091,,1.0,newcomer
Samantha Bergeson,False,IndieWire,43,0.7143,,0.5349,established
Samantha Coley,True,,9,0.6667,,0.7778,newcomer
Samantha Incorvaia,True,Arizona Republic,33,0.6363636363636364,,0.7878787878787878,Mild Contrarian
Samantha McLaren,True,,50,0.8684,1.0,0.76,established
Samantha Nelson,True,,27,0.6296,0.8333,0.5185,newcomer
Samantha Puc,True,,18,0.8333,,0.6667,newcomer
Samarth Goyal,False,Hindustan Times,29,0.7143,0.75,0.4483,newcomer
Sameen Amer,False,The Express Tribune (Pakistan),58,0.6551724137931034,,0.5,Average
Samuel R. Murrian,False,Parade Magazine,54,0.9259259259259259,,0.9074074074074074,Bellwether
Sandie Angulo Chen,False,Common Sense Media,982,0.7291242362525459,,0.7046843177189409,Average
Sandra Contreras,False,TV Guide,32,0.84375,,0.4375,Reliable
Sandra Hall,True,Sydney Morning Herald,706,0.7719546742209632,,0.7507082152974505,Reliable
Sandra Ramani,False,Citysearch,37,0.7297297297297297,,0.5675675675675675,Average
Sandy Cohen,True,Associated Press,62,0.8387096774193549,,0.6935483870967742,Reliable
Sandy Schaefer,False,Screen Rant,434,0.7995391705069125,,0.695852534562212,Reliable
Sankeerthna Vedamtam,False,MovieJawn,23,0.95,,0.8696,newcomer
Santiago Alverú,False,Cinemanía (Spain),100,0.679,,0.64,veteran
Santiago Echeverría,False,EscribiendoCine,52,0.875,,0.8462,established
Sara Brady,False,Premiere Magazine,31,0.6451612903225806,,0.7096774193548387,Mild Contrarian
Sara Cardace,True,New York Magazine/Vulture,33,0.6666666666666666,,0.9393939393939394,Average
Sara Maria Vizcarrondo,False,Boxoffice Magazine,172,0.6686046511627907,,0.7848837209302325,Average
Sara Merican,True,,12,0.8333,,0.9167,newcomer
Sara Michelle Fetters,False,MovieFreak.com,2511,0.7773795300677021,,0.6172839506172839,Reliable
Sara Stewart,True,New York Post,666,0.8288288288288288,,0.5015015015015015,Reliable
Sara Vilkomerson,True,Observer,36,0.6388888888888888,,0.7777777777777778,Mild Contrarian
Sara Wildberger,True,Miami Herald,23,0.6956521739130435,,0.4782608695652174,Average
Sarah Boslaugh,True,,100,0.9639,,1.0,veteran
Sarah Cartland,False,Caution Spoilers,366,0.8360655737704918,,0.8415300546448088,Reliable
Sarah Chauncey,False,Reel.com,360,0.8472222222222222,,0.675,Reliable
Sarah Crompton,False,Daily Telegraph (UK),7,0.7143,,0.8571,newcomer
Sarah Gopaul,False,Digital Journal,297,0.7205387205387206,,0.835016835016835,Average
Sarah Gorr,False,The Spool,76,0.8289,1.0,0.6711,established
Sarah Griffin,False,Film Ireland Magazine,20,0.9,,0.8,Bellwether
Sarah Hepola,False,Austin Chronicle,25,0.76,,0.4,Reliable
Sarah Kent,False,The Arts Desk,51,0.8636,,0.8627,established
Sarah Knight Adamson,True,,100,0.83,0.9545,0.94,veteran
Sarah Ksiazek,True,,66,0.7424,1.0,0.7879,established
Sarah Kurchak,False,Consequence of Sound,51,0.8235294117647058,,0.803921568627451,Reliable
Sarah Larson,False,The New Yorker,5,1.0,,0.8,newcomer
Sarah Manvel,False,Critic's Notebook,120,0.575,,0.5,Mild Contrarian
Sarah Marloff,False,Austin Chronicle,16,1.0,,0.875,newcomer
Sarah Marrs,True,,100,0.76,0.8043,0.67,veteran
Sarah McIntyre,False,RTÉ (Ireland),61,0.8360655737704918,,0.7213114754098361,Reliable
Sarah Musnicky,True,,100,0.8,1.0,0.78,veteran
Sarah Sluis,False,Film Journal International,64,0.765625,,0.640625,Reliable
Sarah Ward,True,,100,0.9302,1.0,0.93,veteran
Sarah Watt,False,Stuff.co.nz,52,0.8076923076923077,,0.8846153846153846,Reliable
Sarah Wenk,False,Common Sense Media,24,0.375,,0.875,Contrarian
Sarah-Tai Black,False,Los Angeles Times,100,0.7273,,0.61,veteran
Sashidhar Adivi,False,Filmfare,13,0.6667,,0.5385,newcomer
Saskia Baron,False,Sight & Sound,100,0.6915,,0.65,veteran
Saxon Bullock,False,Film4,42,0.8095238095238095,,0.47619047619047616,Reliable
Scaachi Koul,False,BuzzFeed News,5,0.4,,0.8,newcomer
Scott A. Mantz,False,Scott Mantz' Movie Reviews,480,0.7166666666666667,,0.65625,Average
Scott Andrews,False,FilmFocus,21,0.7142857142857143,,0.8571428571428571,Average
Scott Bowles,True,USA Today,164,0.7134146341463414,,0.43902439024390244,Average
Scott Brown,True,Entertainment Weekly,125,0.784,,0.344,Reliable
Scott Bryan,True,,10,0.8,,0.8,newcomer
Scott Chitwood,False,ComingSoon.net,313,0.6421725239616614,,0.8338658146964856,Mild Contrarian
Scott Collura,False,IGN Movies,73,0.6986301369863014,,0.6301369863013698,Average
Scott Craven,True,Arizona Republic,29,0.6206896551724138,,0.2413793103448276,Mild Contrarian
Scott Davis,False,HeyUGuys,53,0.8113,,0.7547,established
Scott Foundas,False,Film Comment Magazine,40,0.625,,0.625,Mild Contrarian
Scott G. Mignola,False,Common Sense Media,68,0.8088235294117647,,0.9117647058823529,Reliable
Scott Gwin,False,CinemaBlend,45,0.6666666666666666,,0.5555555555555556,Average
Scott Howard,False,Under the Radar,32,0.8,0.9091,0.7188,established
Scott Huver,False,Hollywood.com,28,0.5714285714285714,,0.75,Mild Contrarian
Scott J. Davis,False,Flickering Myth,6,0.8333,,0.5,newcomer
Scott Marks,True,San Diego Reader,244,0.6229508196721312,,0.6024590163934426,Mild Contrarian
Scott Mendelson,True,,100,0.62,0.7105,0.64,veteran
Scott Menzel,True,,100,0.72,0.6842,0.96,veteran
Scott Meslow,False,New York Magazine/Vulture,28,0.7143,,0.75,newcomer
Scott Nash,False,Three Movie Buffs,1226,0.7398042414355628,,0.7030995106035889,Average
Scott Nye,False,Battleship Pretension,100,0.8351,1.0,0.91,veteran
Scott Phillips,False,The Movie Isle,70,0.8428571428571429,,0.8714285714285714,Reliable
Scott Renshaw,False,Apollo Guide,36,0.6388888888888888,,0.4444444444444444,Mild Contrarian
Scott Tobias,True,Variety,36,0.75,,0.2777777777777778,Average
Scott Von Doviak,True,Fort Worth Star-Telegram/DFW.com,244,0.7377049180327869,,0.3401639344262295,Average
Scott Wampler,False,Birth.Movies.Death.,27,0.8518518518518519,,0.7407407407407407,Bellwether
Scott Weinberg,False,TheHorrorShow,191,0.7172774869109948,,0.8219895287958116,Average
Scott Wilson,False,One Room With A View,47,0.8605,,0.8723,established
Scott Wold,False,Paste Magazine,31,0.7419354838709677,,0.7096774193548387,Average
Scout Tafoya,True,RogerEbert.com,20,0.75,,0.85,Average
Sean Axmaker,False,Nitrate Online,27,0.6666666666666666,,0.5925925925925926,Average
Sean Burns,False,The Improper Bostonian,70,0.6,,0.5428571428571428,Mild Contrarian
Sean Chandler,False,Sean Chandler Talks About,79,0.7341772151898734,,0.8354430379746836,Average
Sean Collier,False,Box Office Prophets,79,0.7974683544303798,,0.6582278481012658,Reliable
Sean Fallon,False,Film Inquiry,51,0.898,,0.8627,established
Sean Fennessey,False,The Ringer,67,0.8955223880597015,,0.9552238805970149,Bellwether
Sean Gandert,False,Paste Magazine,132,0.7045454545454546,,0.5909090909090909,Average
Sean L. McCarthy,False,Decider,100,0.7778,,0.79,veteran
Sean McBride,False,Sean the Movie Guy,505,0.8118811881188119,,0.4910891089108911,Reliable
Sean McGeady,False,Radio Times,42,0.7778,,0.6905,established
Sean Mulvihill,False,FanboyNation.com,509,0.7996070726915521,,0.6974459724950884,Reliable
Sean Nelson,False,"The Stranger (Seattle, WA)",32,0.78125,,0.75,Reliable
Sean O'Connell,True,,100,0.82,,0.71,veteran
Sean O'Grady,False,Independent (UK),36,0.9091,,0.9722,established
Sean P. Means,True,,100,0.798,0.7857,0.75,veteran
Sean Piccoli,False,South Florida Sun-Sentinel,24,0.7916666666666666,,0.375,Reliable
Sebastian Scotney,False,The Arts Desk,26,0.9091,,0.9615,newcomer
Sebastian Zavala Kahn,False,Más Gamers,60,0.7833333333333333,,0.48333333333333334,Reliable
Serena Donadoni,True,Village Voice,89,0.7191011235955056,,0.7303370786516854,Average
Sergi Sánchez,False,Fotogramas,100,0.9167,,0.95,veteran
Sergio Benítez,False,Espinof,301,0.7740863787375415,,0.7009966777408638,Reliable
Sergio F. Pinilla,False,Cinemanía (Spain),100,0.72,,0.92,veteran
Sergio Huidobro,False,Cine Premiere,21,1.0,,0.8095238095238095,Bellwether
Sergio López Aguirre,False,Cine Premiere,131,0.7633587786259542,,0.8473282442748091,Reliable
Sesali Bowen,False,Refinery29,24,0.7916666666666666,,0.9166666666666666,Reliable
Seth Freilich,False,Pajiba,46,0.7174,,0.7609,established
Seth Katz,False,Slant Magazine,17,0.6875,,0.4706,newcomer
Sezín Koehler,False,Black Girl Nerds,55,0.7090909090909091,,0.9090909090909091,Average
Shadan Larki,False,InSession Film,13,0.9231,,0.9231,newcomer
Shahbaz Siddiqui,False,The Movie Podcast,30,0.9333,0.875,0.8667,established
Shaina Weatherhead,False,Collider,22,0.8095,,0.5455,newcomer
Shakyl Lambert,True,,100,0.81,0.8621,0.71,veteran
Shane Burridge,False,rec.arts.movies.reviews,173,0.7514450867052023,,0.9942196531791907,Reliable
Shane Danielsen,False,sbs.com.au,23,0.8695652173913043,,0.6956521739130435,Bellwether
Shane McKevitt,False,Film Ireland Magazine,9,0.8889,0.8333,0.6667,newcomer
Shane Slater,True,,100,0.9796,,0.98,veteran
Shannon Connellan,True,,59,0.8136,0.6667,0.9492,established
Shannon Cotter,False,Film Ireland Magazine,10,0.9,,1.0,newcomer
Shannon J. Harvey,False,Sunday Times (Australia),271,0.8007380073800738,,0.7380073800738007,Reliable
Shannon M. Houston,False,Paste Magazine,33,0.5151515151515151,,0.8181818181818182,Contrarian
Shannon McGrew,True,,100,0.67,,0.86,veteran
Shannon Miller,False,AV Club,18,0.8333,,0.5,newcomer
Sharronda Williams,False,Pay or Wait YouTube,153,0.7320261437908496,,0.6601307189542484,Average
Shaula Clark,False,Boston Phoenix,37,0.6216216216216216,,0.7837837837837838,Mild Contrarian
Shaun Munro,False,Film School Rejects,29,0.6551724137931034,,0.6206896551724138,Average
Shawn Bowers,False,Kansas City Star,42,0.7142857142857143,,0.6666666666666666,Average
Shawn Edwards,False,Fox 4 Kansas City,93,0.7419354838709677,,0.6451612903225806,Average
Shawn Hazelett,False,Under the Radar,57,0.631578947368421,,0.543859649122807,Mild Contrarian
Shawn Levy,False,Oregonian,1297,0.787201233616037,,0.7386276021588281,Reliable
Shawn Peer,False,That Shelf,21,0.55,,0.5238,newcomer
Shay Casey,False,Jacksonville Film Journal,28,0.7142857142857143,,0.5714285714285714,Average
Sheila Benson,True,Los Angeles Times,92,0.8043478260869565,,0.5869565217391305,Reliable
Sheila Johnston,False,Daily Telegraph (UK),100,0.7604,,0.48,veteran
Sheila Norman-Culp,True,Associated Press,21,0.42857142857142855,,0.7142857142857143,Contrarian
Sheila O'Malley,True,RogerEbert.com,293,0.7815699658703071,,0.6825938566552902,Reliable
Shelagh Rowan-Legg,True,,100,0.9158,0.8333,0.95,veteran
Shellie Iliff,False,Palo Alto Weekly,37,0.8378378378378378,,0.2972972972972973,Reliable
Sheraz Farooqi,False,ComicBook Debate,53,0.8301886792452831,,0.9056603773584906,Reliable
Sheri Linden,True,,100,0.9419,,0.94,veteran
Sherilyn Connelly,True,Village Voice,73,0.6301369863013698,,0.7123287671232876,Mild Contrarian
Sherin Nicole,True,,100,0.8247,0.8621,0.82,veteran
Sherri Winston,False,South Florida Sun-Sentinel,26,0.4230769230769231,,0.6923076923076923,Contrarian
Shikhar Verma,True,,100,0.6182,,0.54,veteran
Shilajit Mitra,False,The Hindu,48,0.6944,,0.375,established
Shirley Klass,False,Fantastica Daily,78,0.6410256410256411,,0.7435897435897436,Mild Contrarian
Shirley Li,False,Entertainment Weekly,100,0.86,0.8571,0.79,veteran
Shirley Sealy,False,Film Journal International,219,0.6986301369863014,,0.634703196347032,Average
Shlomo Schwartzberg,False,Boxoffice Magazine,213,0.6009389671361502,,0.3145539906103286,Mild Contrarian
Shreyas Pande,False,The Hindu,8,0.5,,0.5,newcomer
Shubhra Gupta,True,,100,0.7778,0.5,0.28,veteran
Shyama Krishna Kumar,False,Gulf News (UAE),45,0.8666666666666667,,0.7777777777777778,Bellwether
Sid Smith,True,Chicago Tribune,66,0.696969696969697,,0.5606060606060606,Average
Siddhant Adlakha,True,,100,0.7579,0.8333,0.68,veteran
Simi Horwitz,False,Film Journal International,115,0.7565217391304347,,0.4260869565217391,Reliable
Simon Abrams,False,House Next Door,35,0.4,,0.4,Contrarian
Simon Braund,False,Empire Magazine,67,0.746268656716418,,0.6417910447761194,Average
Simon Brookfield,False,We Got This Covered,39,0.717948717948718,,0.6410256410256411,Average
Simon Crook,False,Empire Magazine,101,0.8316831683168316,,0.7821782178217822,Reliable
Simon Foster,False,Screen-Space,281,0.7402135231316725,,0.7615658362989324,Average
Simon Gallagher,False,What Culture,42,0.7142857142857143,,0.7142857142857143,Average
Simon Houpt,True,Globe and Mail,28,0.7142857142857143,,0.6428571428571429,Average
Simon Kinnear,False,Total Film,90,0.8444444444444444,,0.7777777777777778,Reliable
Simon Miraudo,False,Quickflix,836,0.8157894736842105,,0.7464114832535885,Reliable
Simon Ramshaw,False,ScreenAnarchy,5,0.6,,0.4,newcomer
Simon Reynolds,False,Digital Spy,391,0.80306905370844,,0.6265984654731458,Reliable
Simon Thompson,False,Battle Royale With Cheese,11,0.7143,,0.6364,newcomer
Simon Weaving,False,Screenwize,259,0.7760617760617761,,0.7142857142857143,Reliable
Simran Hans,False,Observer (UK),266,0.7255639097744361,,0.6165413533834586,Average
Sinead Brennan,False,RTÉ (Ireland),90,0.6888888888888889,,0.7333333333333333,Average
Siobhan Synnot,False,Scotsman,100,0.8061,,0.67,veteran
Sky Staff,False,Sky Cinema,171,0.6432748538011696,,0.8245614035087719,Mild Contrarian
Sloan Freer,False,Radio Times,56,0.875,,0.6785714285714286,Bellwether
SMH Staff,True,Sydney Morning Herald,48,0.8541666666666666,,0.8333333333333334,Bellwether
Sofía Alvarez Salas,False,Cinencuentro,36,0.9167,,1.0,established
Sofía Ochoa Rodríguez,False,En Filme,50,0.72,,0.76,Average
Sol Harris,False,Starburst,24,0.7916666666666666,,0.6666666666666666,Reliable
Sonal Pandya,False,Hindustan Times,5,0.6,,0.6,newcomer
Sonia Rao,False,Boston Globe,29,0.8621,1.0,0.6552,newcomer
Sonny Bunch,False,Washington Free Beacon,406,0.7413793103448276,,0.6699507389162561,Average
Sophia Nguyen,False,Washington Post,5,0.6,,0.4,newcomer
Sophia Satchell Baeza,False,Sight & Sound,13,0.8333,,0.6923,newcomer
Sophia Watson,False,FILMINK (Australia),39,0.7435897435897436,,0.8205128205128205,Average
Sophie Butcher,False,Empire Magazine,54,0.7547,0.75,0.7593,established
Sophie Gilbert,True,The Atlantic,39,0.7692307692307693,,0.6153846153846154,Reliable
Sophie Ivan,False,Film4,48,0.7708333333333334,,0.6666666666666666,Reliable
Sophie Monks Kaufman,True,Little White Lies,184,0.75,,0.6141304347826086,Average
Soraya Nadia McDonald,True,,91,0.8539,,0.7473,established
Soren Andersen,True,Seattle Times,532,0.7105263157894737,,0.5394736842105263,Average
Soumya Srivastava,False,Hindustan Times,49,0.7551020408163265,,0.4897959183673469,Reliable
Sparks Lowry,False,Spectrum Culture,7,0.8571,,0.4286,newcomer
Spence D.,False,IGN Movies,322,0.7360248447204969,,0.7732919254658385,Average
Spencer Kornhaber,False,The Atlantic,20,0.9,0.6667,0.7,newcomer
Spyder Darling,False,NY Rock,38,0.8157894736842105,,0.7631578947368421,Reliable
Sr. Rose Pacatte,False,National Catholic Reporter,161,0.6894409937888198,,0.8509316770186336,Average
Sreeparna Sengupta,False,The Times of India,52,0.6735,,0.8269,established
Srijoni Rudra,True,,43,0.7647,,0.5581,established
Srinivasa Ramanujam,False,The Hindu,30,0.8125,,0.6,established
Srivathsan Nadadhur,False,The Times of India,49,0.8462,,0.3878,established
Sruthi Raman,False,The Times of India,51,0.72,,0.4314,established
Staci Layne Wilson,False,Dread Central,68,0.4852941176470588,,0.7647058823529411,Contrarian
Stacie Hougland,False,Hollywood.com,70,0.7714285714285715,,0.5285714285714286,Reliable
Stan Hall,False,Oregonian,127,0.7637795275590551,,0.7244094488188977,Reliable
Stanley A. Miller II,False,Milwaukee Journal Sentinel,24,0.5416666666666666,,0.5833333333333334,Contrarian
Stanley Kauffmann,True,The New Republic,342,0.7485380116959064,,0.7397660818713451,Average
Stax,False,IGN Movies,114,0.6491228070175439,,0.7105263157894737,Mild Contrarian
Stef Rubino,False,Autostraddle,6,1.0,,1.0,newcomer
Stefan Birgir Stefans,True,,100,0.6145,,0.42,veteran
Stefan Birgir Stefansson,False,sbs.is,503,0.7137176938369781,,0.6858846918489065,Average
Stefan Kanfer,True,TIME Magazine,20,0.5,,0.25,Contrarian
Stefan Kyriazis,False,Daily Express (UK),35,0.7714,,0.8286,established
Stefan Pape,False,HeyUGuys,692,0.7760115606936416,,0.6748554913294798,Reliable
Stefania Sarrubba,True,,54,0.8333,0.6364,0.8889,established
Stella Papamichael,True,BBC.com,275,0.7563636363636363,,0.5890909090909091,Reliable
Steph Cozza,False,Aggressive Comix,162,0.8580246913580247,,0.8209876543209876,Bellwether
Stephanie Archer,False,Film Inquiry,66,0.7424242424242424,,0.6818181818181818,Average
Stephanie Cooke,False,Rogues Portal,70,0.7,,0.7,Average
Stephanie Merry,False,Washington Post,100,0.84,,0.64,veteran
Stephanie Morgan,False,Common Sense Media,18,0.7273,,0.7778,newcomer
Stephanie Snyder,False,Common Sense Media,7,1.0,,1.0,newcomer
Stephanie Watts,False,One Room With A View,35,0.8857142857142857,,0.8857142857142857,Bellwether
Stephanie Zacharek,True,,100,0.75,0.5714,0.69,veteran
Stephen A. Russell,False,The New Daily (Australia),97,0.9072164948453608,,0.8247422680412371,Bellwether
Stephen Carty,False,Radio Times,89,0.7303370786516854,,0.8426966292134831,Average
Stephen Cole,True,Globe and Mail,283,0.7632508833922261,,0.43462897526501765,Reliable
Stephen Dalton,True,Hollywood Reporter,152,0.75,,0.618421052631579,Average
Stephen Danay,False,Under the Radar,102,0.7647058823529411,,0.6568627450980392,Reliable
Stephen Farber,True,,100,0.8043,,0.74,veteran
Stephen Garrett,True,Time Out,140,0.7285714285714285,,0.4642857142857143,Average
Stephen Himes,False,Film Snobs,207,0.7198067632850241,,0.46859903381642515,Average
Stephen Holden,True,New York Times,1896,0.7674050632911392,,0.560126582278481,Reliable
Stephen Humphries,False,Christian Science Monitor,23,0.8260869565217391,,0.34782608695652173,Reliable
Stephen Hunter,True,,100,0.66,,0.59,veteran
Stephen Kelly,False,BBC.com,56,0.8519,,0.5714,established
Stephen Marche,False,Esquire Magazine,38,0.7368421052631579,,0.7105263157894737,Average
Stephen Mayne,False,PopMatters,23,0.8695652173913043,,0.782608695652174,Bellwether
Stephen O'Nion,False,One Room With A View,51,0.803921568627451,,0.35294117647058826,Reliable
Stephen Porzio,False,Film Ireland Magazine,27,0.5925925925925926,,0.7407407407407407,Mild Contrarian
Stephen Rebello,False,Playboy Online,378,0.8492063492063492,,0.6931216931216931,Reliable
Stephen Romei,False,The Australian,100,0.8421,0.7742,0.85,veteran
Stephen Saito,False,Moveable Fest,298,0.8288590604026845,,0.9731543624161074,Reliable
Stephen Schaefer,False,Boston Herald,399,0.656641604010025,,0.6942355889724311,Average
Stephen Silver,False,The Trend,187,0.7058823529411765,,0.5454545454545454,Average
Stephen Thompson,True,,23,0.8696,0.9167,0.8261,newcomer
Stephen Troussé,False,Uncut Magazine [UK],16,0.9286,1.0,1.0,newcomer
Stephen Whitty,True,Newark Star-Ledger,2550,0.7286274509803922,,0.4823529411764706,Average
Stephen Williams,True,Newsday,21,0.5714285714285714,,0.2857142857142857,Mild Contrarian
"Steve ""Uncle Creepy"" Barton",False,Dread Central,176,0.6420454545454546,,0.7102272727272727,Mild Contrarian
Steve Biodrowski,False,Cinefantastique,267,0.7191011235955056,,0.550561797752809,Average
Steve Crum,True,,100,0.87,0.9091,0.87,veteran
Steve Davis,False,Austin Chronicle,486,0.779835390946502,,0.49794238683127573,Reliable
Steve Erickson,False,Gay City News,198,0.7171717171717171,,0.6666666666666666,Average
Steve Greene,True,indieWire,33,0.9393939393939394,,0.6363636363636364,Bellwether
Steve Katz,False,Bullz-Eye.com,55,0.7454545454545455,,0.5272727272727272,Average
Steve Macfarlane,False,Slant Magazine,105,0.6952380952380952,,0.44761904761904764,Average
Steve Murray,True,,100,0.7374,0.5,0.61,veteran
Steve Newall,False,Flicks.co.nz,210,0.8047619047619048,,0.7619047619047619,Reliable
Steve Newton,False,Georgia Straight,401,0.7556109725685786,,0.2942643391521197,Reliable
Steve Persall,True,,100,0.85,,0.85,veteran
Steve Pond,False,TheWrap,100,0.8646,0.9091,0.95,veteran
Steve Ramos,False,Milwaukee Journal Sentinel,33,0.8181818181818182,,0.7575757575757576,Reliable
Steve Rhodes,False,Internet Reviews,2933,0.6716672349130584,,0.46198431639959087,Average
Steve Rose,True,Guardian,108,0.8148148148148148,,0.7314814814814815,Reliable
Steve Schneider,False,Orlando Weekly,734,0.7547683923705722,,0.5149863760217984,Reliable
Steve Simels,False,TV Guide,98,0.6530612244897959,,0.37755102040816324,Average
Steve Tilley,False,Jam! Movies,79,0.7468354430379747,,0.6329113924050633,Average
Steven Boone,True,RogerEbert.com,23,0.7391304347826086,,0.4782608695652174,Average
Steven D. Greydanus,False,National Catholic Register,162,0.7777777777777778,,0.6172839506172839,Reliable
Steven Mazey,False,Ottawa Citizen,21,1.0,,0.14285714285714285,Bellwether
Steven Neish,False,HeyUGuys,27,0.8148148148148148,,0.8518518518518519,Reliable
Steven Prokopy,False,Third Coast Review,675,0.8014814814814815,,0.7837037037037037,Reliable
Steven Rea,True,Philadelphia Inquirer,2136,0.7841760299625468,,0.6666666666666666,Reliable
Steven Rosen,True,Denver Post,366,0.7513661202185792,,0.5109289617486339,Reliable
Steven Sheehan,False,The Digital Fix,83,0.7590361445783133,,0.6626506024096386,Reliable
Steven Snyder,False,Greater Milwaukee Today,20,0.75,,0.75,Average
Steven Winn,True,San Francisco Chronicle,21,0.7619047619047619,,0.5238095238095238,Reliable
Stina Chyn,False,Film Threat,74,0.6891891891891891,,0.7027027027027027,Average
Stuart Heritage,False,Guardian,15,0.6154,,0.8,newcomer
Stuart Klawans,False,The Nation,424,0.7877358490566038,,0.785377358490566,Reliable
Stuart McGurk,False,thelondonpaper,63,0.746031746031746,,0.746031746031746,Average
Sue Heal,False,Radio Times,37,0.8378378378378378,,0.6486486486486487,Reliable
Sue Pierman,False,Milwaukee Journal Sentinel,305,0.6163934426229508,,0.46557377049180326,Mild Contrarian
Sukanya Verma,True,,100,0.8202,,0.54,veteran
Sukhdev Sandhu,True,Daily Telegraph (UK),315,0.7682539682539683,,0.7015873015873015,Reliable
Sura Wood,True,Hollywood Reporter,31,0.6774193548387096,,0.7096774193548387,Average
Susan G. Cole,False,NOW Toronto,126,0.7857142857142857,,0.7936507936507936,Reliable
Susan Granger,False,rec.arts.movies.reviews,297,0.7272727272727273,,0.6026936026936027,Average
Susan Green,False,Boxoffice Magazine,64,0.703125,,0.609375,Average
Susan Kamyab,True,,100,0.7959,0.8182,0.83,veteran
Susan Michals,False,FilmStew.com,63,0.8571428571428571,,0.5555555555555556,Bellwether
Susan Stark,True,Detroit News,1378,0.7206095791001451,,0.525399129172714,Average
Susan Tavernetti,False,Palo Alto Weekly,429,0.7342657342657343,,0.49184149184149184,Average
Susan Walker,True,Toronto Star,227,0.6431718061674009,,0.5418502202643172,Mild Contrarian
Susan Wloszczyna,True,USA Today,261,0.7931034482758621,,0.41762452107279696,Reliable
Susana Polo,False,Polygon,35,0.9142857142857143,,0.8571428571428571,Bellwether
Susannah Breslin,False,TNT's Rough Cut,33,0.6060606060606061,,0.48484848484848486,Mild Contrarian
Suso Aira,False,Sensacine,27,0.6666666666666666,,0.8518518518518519,Average
Swara Salih,True,,37,0.6944,,0.8108,established
Swaroop Kodur,False,The Indian Express,15,0.7143,,0.3333,newcomer
Sydney Lee,False,Horror Movie Talk,28,0.7143,0.8571,0.7857,newcomer
T'Cha Dunlevy,False,Montreal Gazette,131,0.8625954198473282,,0.8854961832061069,Bellwether
Tai Gooden,True,,19,0.7368,,0.7895,newcomer
Tamma Moksha,False,The Hindu,47,0.75,,0.617,established
Tania Hussain,True,,59,0.7193,,0.7797,established
Tania Lamb,False,Lola Lambchops,49,0.6530612244897959,,0.7959183673469388,Average
Tara Ariano,True,,23,0.7333,,0.6522,newcomer
Tara Brady,False,Irish Times,744,0.8158602150537635,,0.771505376344086,Reliable
Tara Judah,False,Overland,29,0.8620689655172413,,0.7931034482758621,Bellwether
Tara McNamara,False,Common Sense Media,153,0.6797385620915033,,0.7254901960784313,Average
Tara Thorne,False,"The Coast (Halifax, Nova Scotia)",251,0.7569721115537849,,0.7928286852589641,Reliable
Tasha Robinson,True,,100,0.8283,0.5,0.82,veteran
Tatat Bunnag,False,Bangkok Post,100,0.8021,0.875,0.68,veteran
Tatiana Albandos,False,Medium Popcorn,42,0.6905,0.8,0.7381,established
Tatiana Craine,True,Village Voice,21,0.9523809523809523,,0.42857142857142855,Bellwether
Tatiana King,False,For All Nerds Podcast,14,0.5714,0.5833,0.8571,newcomer
Tatsam Mukherjee,True,,93,0.8242,0.7273,0.5376,established
Taylor Antrim,False,Vogue,36,0.9166666666666666,,0.9166666666666666,Bellwether
Taylor Williams,False,Slant Magazine,15,0.8,0.75,0.6667,newcomer
Ted Fry,True,Seattle Times,233,0.6909871244635193,,0.6051502145922747,Average
